City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
274,Nizhnevartovsk,RU,2022-09-27 00:19:51,60.9344,76.5531,30.22,80,100,7.0
275,Chiang Khong,TH,2022-09-27 00:19:53,20.2613,100.4046,70.7,98,50,1.14
276,Maragogi,BR,2022-09-27 00:19:44,-9.0122,-35.2225,74.14,78,52,9.33
277,Kuryk,KZ,2022-09-27 00:19:59,43.2,51.65,63.54,46,1,10.58
278,Olafsvik,IS,2022-09-27 00:20:05,64.8945,-23.7142,44.13,47,94,11.79
279,Marsh Harbour,BS,2022-09-27 00:20:08,26.5412,-77.0636,78.6,84,100,6.62
280,Plettenberg Bay,ZA,2022-09-27 00:20:10,-34.0527,23.3716,61.57,91,85,16.96
281,San Juan,AR,2022-09-27 00:15:43,-31.5375,-68.5364,68.25,23,44,9.42
282,Caborca,MX,2022-09-27 00:20:16,30.5838,-111.101,93.79,27,34,7.43
283,Kargasok,RU,2022-09-27 00:20:19,59.0556,80.8572,25.48,92,72,5.21
284,Poum,NC,2022-09-27 00:20:22,-20.2333,164.0167,77.14,69,3,6.78
285,Kamenka,RU,2022-09-27 00:20:24,51.3223,42.7678,50.4,64,100,6.35
286,Aklavik,CA,2022-09-27 00:18:05,68.2191,-135.0107,36.25,80,100,9.06
287,Satinka,RU,2022-09-27 00:20:33,52.3792,41.6819,47.21,92,92,4.23
288,Brownsville,US,2022-09-27 00:20:36,25.9018,-97.4975,82.35,91,0,0.0
289,Yueyang,CN,2022-09-27 00:20:39,29.3333,113.0919,72.84,49,38,7.67
290,San Quintin,MX,2022-09-27 00:20:41,30.4833,-115.95,76.05,72,1,15.52
291,Novyye Burasy,RU,2022-09-27 00:20:44,52.1324,46.0714,42.48,81,72,4.61
292,Tazovskiy,RU,2022-09-27 00:20:47,67.4667,78.7,27.57,83,99,15.59
293,Umm Kaddadah,SD,2022-09-27 00:15:51,13.6017,26.6876,82.54,47,51,10.02
294,Vostok,RU,2022-09-27 00:20:52,46.4856,135.8833,51.46,53,19,4.38
295,Lebu,CL,2022-09-27 00:16:06,-37.6167,-73.65,51.89,93,99,3.83
296,Port Moresby,PG,2022-09-27 00:20:58,-9.4431,147.1797,87.22,66,40,11.5
297,Rocha,UY,2022-09-27 00:21:03,-34.4833,-54.3333,54.59,97,26,4.27
298,Petropavlovsk-Kamchatskiy,RU,2022-09-27 00:17:58,53.0452,158.6483,48.79,87,100,8.95
299,Belaya Gora,RU,2022-09-27 00:21:08,68.5333,146.4167,30.97,70,93,12.55
300,Nara,JP,2022-09-27 00:20:48,34.6851,135.8049,79.97,47,16,4.74
301,Jumla,NP,2022-09-27 00:21:12,29.2747,82.1838,52.18,86,0,4.45
302,Lompoc,US,2022-09-27 00:21:15,34.6391,-120.4579,78.94,78,40,14.97
303,Luoyang,CN,2022-09-27 00:20:43,34.6836,112.4536,69.39,33,100,2.37
304,Solok,ID,2022-09-27 00:21:20,-0.7918,100.6593,70.75,95,96,1.72
305,Naze,JP,2022-09-27 00:21:23,28.3667,129.4833,81.52,77,68,8.12
306,Changji,CN,2022-09-27 00:21:26,44.0167,87.3167,70.59,28,0,11.18
307,Gat,IL,2022-09-27 00:21:29,31.61,34.7642,77.4,57,0,4.41
308,Pochutla,MX,2022-09-27 00:21:32,15.7432,-96.4661,76.82,89,64,4.34
309,Katsuura,JP,2022-09-27 00:21:34,35.1333,140.3,75.22,70,1,12.97
310,Komsomolskiy,UZ,2022-09-27 00:18:22,40.4272,71.7189,59.72,44,0,6.91
311,Viransehir,TR,2022-09-27 00:21:40,37.2353,39.7631,73.06,12,0,7.34
312,Saryg-Sep,RU,2022-09-27 00:22:42,51.5,95.6,48.09,84,100,4.27
313,Pangnirtung,CA,2022-09-27 00:21:55,66.1451,-65.7125,37.89,57,40,1.23
314,Storebo,NO,2022-09-27 00:22:47,60.0948,5.2271,47.26,93,100,9.64
315,Camacha,PT,2022-09-27 00:22:49,33.0833,-16.3333,65.62,68,75,12.66
316,Hammerfest,NO,2022-09-27 00:21:32,70.6634,23.6821,46.85,76,20,10.36
317,Souillac,MU,2022-09-27 00:22:54,-20.5167,57.5167,70.18,68,75,11.5
318,Tibacuy,CO,2022-09-27 00:22:57,4.3511,-72.4564,82.36,64,27,1.77
319,Xichang,CN,2022-09-27 00:23:01,27.8964,102.2634,63.18,96,97,1.7
320,Seymchan,RU,2022-09-27 00:23:04,62.8833,152.4333,36.28,60,85,4.5
321,Fairbanks,US,2022-09-27 00:20:55,64.8378,-147.7164,47.61,71,20,4.61
322,Tubuala,PA,2022-09-27 00:23:10,9.5167,-79.0333,80.76,83,100,8.1
323,Mayumba,GA,2022-09-27 00:23:13,-3.432,10.6554,75.24,87,95,6.24
324,Atar,MR,2022-09-27 00:23:16,20.5169,-13.0499,91.81,42,68,5.73
325,Tecoanapa,MX,2022-09-27 00:23:19,16.5167,-98.75,81.27,77,66,4.47
326,Saint-Pierre,RE,2022-09-27 00:23:23,-21.3393,55.4781,65.88,68,75,2.3
327,Nea Ankhialos,GR,2022-09-27 00:23:26,39.2833,22.8167,68.56,60,40,4.61
328,Muros,ES,2022-09-27 00:23:28,42.7762,-9.0603,56.08,89,24,3.13
329,Palmer,US,2022-09-27 00:21:54,42.1584,-72.3287,61.25,85,40,3.44
330,Takoradi,GH,2022-09-27 00:23:37,4.8845,-1.7554,74.07,92,97,8.21
331,Labuhan,ID,2022-09-27 00:23:39,-6.8844,112.2051,79.45,71,90,13.11
332,Cayhagan,PH,2022-09-27 00:23:43,9.6697,122.4256,81.9,78,100,13.96
333,Joplin,US,2022-09-27 00:20:45,37.0842,-94.5133,74.34,29,0,5.75
334,Coracora,PE,2022-09-27 00:23:48,-15.0333,-73.7833,45.37,26,4,3.15
335,Kalmunai,LK,2022-09-27 00:23:51,7.4167,81.8167,77.58,83,53,3.91
336,Matias Romero,MX,2022-09-27 00:23:54,16.8833,-95.0333,74.21,92,41,9.15
337,Buchanan,LR,2022-09-27 00:23:57,5.8808,-10.0467,73.13,91,99,2.04
338,Pokhara,NP,2022-09-27 00:21:39,28.2333,83.9833,65.79,87,21,4.94
339,Gizo,SB,2022-09-27 00:24:05,-8.103,156.8419,83.53,69,9,3.4
340,Fomboni,KM,2022-09-27 00:24:08,-12.28,43.7425,76.32,74,5,14.23
341,Rach Gia,VN,2022-09-27 00:24:11,10.0167,105.0833,79.84,82,100,6.44
342,Dargaville,NZ,2022-09-27 00:24:15,-35.9333,173.8833,63.91,64,53,13.11
343,Khandagayty,RU,2022-09-27 00:22:08,50.7333,92.05,51.08,44,100,0.65
344,Nantucket,US,2022-09-27 00:24:20,41.2835,-70.0995,66.99,72,0,12.66
345,Neiafu,TO,2022-09-27 00:24:24,-18.65,-173.9833,79.48,89,75,8.05
346,Thunder Bay,CA,2022-09-27 00:24:26,48.4001,-89.3168,46.38,66,75,9.22
347,Monrovia,LR,2022-09-27 00:24:30,6.3005,-10.7969,76.77,90,100,1.3
348,Port Lincoln,AU,2022-09-27 00:20:25,-34.7333,135.8667,54.59,59,68,16.64
349,Trairi,BR,2022-09-27 00:23:15,-3.2778,-39.2689,78.8,81,68,13.53
350,Orange Cove,US,2022-09-27 00:24:39,36.6244,-119.3137,100.92,23,0,3.44
351,Anqing,CN,2022-09-27 00:24:43,30.5092,117.0506,70.39,74,100,7.38
352,Atasu,KZ,2022-09-27 00:24:47,48.6814,71.6433,51.98,48,52,10.71
353,Nouadhibou,MR,2022-09-27 00:24:39,20.931,-17.0347,75.18,94,20,14.97
354,Jacareacanga,BR,2022-09-27 00:24:51,-6.2222,-57.7528,83.23,52,77,2.21
355,Tarko-Sale,RU,2022-09-27 00:24:55,64.9225,77.785,27.05,88,97,13.4
356,Nome,US,2022-09-27 00:25:00,64.5011,-165.4064,48.27,71,20,11.5
357,Yarmouth,US,2022-09-27 00:25:03,41.7057,-70.2286,66.31,86,0,13.8
358,Santa Isabel,BR,2022-09-27 00:25:07,-23.3156,-46.2214,61.9,96,98,3.65
359,Vrangel,RU,2022-09-27 00:25:09,42.7297,133.0839,64.2,69,0,5.59
360,Victoria,HK,2022-09-27 00:26:17,22.2855,114.1577,85.32,72,65,11.99
361,Oregon City,US,2022-09-27 00:26:20,45.3573,-122.6068,91.42,35,0,1.99
362,Sokolo,ML,2022-09-27 00:26:24,14.7328,-6.1219,85.33,55,92,10.6
363,Hailar,CN,2022-09-27 00:26:27,49.2,119.7,51.76,41,52,12.19
364,Ponta Do Sol,PT,2022-09-27 00:26:31,32.6667,-17.1,70.43,71,17,8.57
365,Sao Gabriel,BR,2022-09-27 00:24:45,-30.3364,-54.32,60.42,80,2,2.95
366,Soma,TR,2022-09-27 00:26:39,39.1855,27.6094,58.21,48,99,2.64
367,Rayadrug,IN,2022-09-27 00:26:41,14.7,76.8667,72.09,85,100,8.08
368,Ostroda,PL,2022-09-27 00:26:45,53.6967,19.9649,53.01,87,95,4.74
369,Tupa,BR,2022-09-27 00:24:21,-21.9347,-50.5136,65.46,89,91,12.82
370,Lyuban,BY,2022-09-27 00:26:52,52.7985,28.0048,48.09,96,84,6.96
371,Egvekinot,RU,2022-09-27 00:26:55,66.3167,-179.1667,30.22,73,100,14.18
372,Luderitz,NA,2022-09-27 00:26:59,-26.6481,15.1594,53.53,84,0,4.29
373,Lubango,AO,2022-09-27 00:27:03,-14.9172,13.4925,64.33,58,99,4.05
374,Pringsewu,ID,2022-09-27 00:27:06,-5.3582,104.9744,77.36,88,98,3.56
375,Barao De Melgaco,BR,2022-09-27 00:27:08,-16.1944,-55.9675,79.36,68,53,4.21
376,Vikhorevka,RU,2022-09-27 00:27:11,56.1201,101.1636,31.59,92,100,1.12
377,Tessalit,ML,2022-09-27 00:26:03,20.1986,1.0114,88.57,24,24,9.48
378,Blagoevgrad,BG,2022-09-27 00:24:03,42.0167,23.1,64.35,69,100,5.66
379,Porto Santo,PT,2022-09-27 00:27:20,33.072,-16.3415,68.38,68,75,12.66
380,Nova Olimpia,BR,2022-09-27 00:27:29,-14.7972,-57.2881,82.81,52,54,1.74
381,Elizabeth City,US,2022-09-27 00:27:32,36.2946,-76.2511,71.62,63,0,5.75
382,Tengzhou,CN,2022-09-27 00:27:37,35.0771,117.1518,66.07,62,99,3.24
383,Iralaya,HN,2022-09-27 00:23:23,15.0,-83.2333,80.62,82,92,6.98
384,Jhunjhunun,IN,2022-09-27 00:27:46,28.1307,75.4014,77.67,57,1,7.67
385,Punta De Bombon,PE,2022-09-27 00:27:49,-17.1717,-71.7931,60.28,78,22,6.33
386,Port-Gentil,GA,2022-09-27 00:27:51,-0.7193,8.7815,76.6,84,100,11.97
387,Kutum,SD,2022-09-27 00:27:55,14.2,24.6667,79.14,43,79,9.62
388,Tocopilla,CL,2022-09-27 00:27:59,-22.092,-70.1979,61.02,69,29,6.91
389,Jorpeland,NO,2022-09-27 00:28:02,59.0225,6.0408,49.82,82,100,11.03
390,Yulara,AU,2022-09-27 00:28:06,-25.2406,130.9889,66.04,30,64,21.85
391,Payson,US,2022-09-27 00:28:08,40.0444,-111.7321,83.41,28,0,5.75
392,Puerto Quijarro,BO,2022-09-27 00:28:11,-17.7833,-57.7667,87.39,42,77,2.28
393,Sulangan,PH,2022-09-27 00:28:14,11.1373,123.7228,83.3,73,85,8.57
394,Pangai,TO,2022-09-27 00:28:17,-19.8,-174.35,78.91,69,75,11.5
395,Nizwa,OM,2022-09-27 00:28:20,22.9333,57.5333,77.38,62,4,1.81
396,Urumqi,CN,2022-09-27 00:28:23,43.801,87.6005,67.15,28,0,11.18
397,Vila Velha,BR,2022-09-27 00:28:31,-20.3297,-40.2925,73.35,87,75,3.44
398,Tabou,CI,2022-09-27 00:28:34,4.423,-7.3528,75.29,90,93,6.93
399,Jugsalai,IN,2022-09-27 00:28:36,22.7667,86.1833,75.96,88,91,2.86
400,Gornyak,RU,2022-09-27 00:28:40,50.9942,81.4661,55.6,69,88,13.96
401,Sobolevo,RU,2022-09-27 00:28:44,54.4299,31.8996,45.82,90,97,5.44
402,Iqaluit,CA,2022-09-27 00:28:47,63.7506,-68.5145,40.73,80,40,12.66
403,Sistranda,NO,2022-09-27 00:28:52,63.7256,8.834,53.56,71,100,27.27
404,Fortuna,US,2022-09-27 00:28:55,40.5982,-124.1573,60.98,83,22,5.84
405,Comodoro Rivadavia,AR,2022-09-27 00:28:59,-45.8667,-67.5,51.66,24,0,14.97
406,Mainpuri,IN,2022-09-27 00:27:45,27.2333,79.0167,77.0,80,13,2.73
407,Anadyr,RU,2022-09-27 00:29:05,64.75,177.4833,37.9,64,0,11.18
408,Honningsvag,NO,2022-09-27 00:30:10,70.9821,25.9704,46.15,76,40,5.75
409,Husavik,IS,2022-09-27 00:30:13,66.0449,-17.3389,38.71,56,99,15.82
410,Bisira,PA,2022-09-27 00:30:17,8.5196,-81.7115,61.23,99,100,2.62
411,Aguimes,ES,2022-09-27 00:30:24,27.9054,-15.4461,68.67,94,75,12.66
412,Turayf,SA,2022-09-27 00:30:29,31.6725,38.6637,70.05,32,0,0.0
413,Suhbaatar,MN,2022-09-27 00:30:32,50.2314,106.2078,46.99,68,45,14.0
414,Shimoda,JP,2022-09-27 00:30:35,34.6667,138.95,75.56,72,29,12.64
415,Mayo,US,2022-09-27 00:30:38,38.8876,-76.5119,71.71,70,75,6.91
416,Soyo,AO,2022-09-27 00:30:42,-6.1349,12.3689,74.08,87,90,9.98
417,Lagos,NG,2022-09-27 00:30:47,6.5833,3.75,73.72,95,100,5.39
418,Timiryazevskiy,RU,2022-09-27 00:30:51,56.49,84.8769,32.95,93,99,5.55
419,Cabo Rojo,PR,2022-09-27 00:30:56,18.0866,-67.1457,80.98,88,0,7.81
420,Kavaratti,IN,2022-09-27 00:31:01,10.5669,72.642,81.18,73,74,14.85
421,Bilma,NE,2022-09-27 00:31:06,18.6853,12.9164,89.29,13,31,12.62
422,Ayr,GB,2022-09-27 00:31:09,55.4627,-4.6339,46.38,87,40,11.5
423,Kiama,AU,2022-09-27 00:31:13,-34.6833,150.8667,65.37,84,100,4.85
424,Coihaique,CL,2022-09-27 00:29:07,-45.5752,-72.0662,44.55,53,75,4.61
425,Gazalkent,UZ,2022-09-27 00:31:22,41.5581,69.7708,61.68,31,0,2.24
426,Evensk,RU,2022-09-27 00:31:25,61.95,159.2333,41.22,59,18,2.89
427,Lagoa,PT,2022-09-27 00:31:27,39.05,-27.9833,69.66,70,100,19.37
428,Saldanha,ZA,2022-09-27 00:31:31,-33.0117,17.9442,48.25,88,1,6.96
429,Itupiranga,BR,2022-09-27 00:30:29,-5.1347,-49.3267,84.52,74,7,0.25
430,Kangaatsiaq,GL,2022-09-27 00:31:39,68.3065,-53.4641,41.7,96,100,7.45
431,Alugan,PH,2022-09-27 00:31:41,12.2188,125.4808,83.68,69,100,3.33
432,Pondicherry,IN,2022-09-27 00:31:44,11.93,79.83,81.5,73,87,5.61
433,Ibia,BR,2022-09-27 00:31:48,-19.4783,-46.5389,78.26,51,20,1.86
434,Esna,EG,2022-09-27 00:31:51,25.2934,32.554,88.05,25,0,7.45
435,Machali,CL,2022-09-27 00:31:58,-34.1833,-70.6667,53.04,79,100,2.51
436,Raduzhnyy,RU,2022-09-27 00:32:03,62.0961,77.475,25.9,78,75,6.76
437,Ketchikan,US,2022-09-27 00:32:08,55.3422,-131.6461,61.27,88,100,8.05
438,Nishihara,JP,2022-09-27 00:32:13,26.1842,127.7558,85.28,74,75,11.5
439,Grand Forks,US,2022-09-27 00:32:17,47.9417,-97.4337,62.53,42,75,8.05
440,Avesta,SE,2022-09-27 00:32:21,60.1455,16.1679,50.59,98,100,5.5
441,Miyako,JP,2022-09-27 00:32:24,39.6367,141.9525,70.32,67,90,5.75
442,Sao Joao Da Barra,BR,2022-09-27 00:32:27,-21.6403,-41.0511,73.49,84,99,15.03
443,Voh,NC,2022-09-27 00:32:31,-20.9667,164.7,84.4,50,0,7.02
444,Wau,SS,2022-09-27 00:32:34,7.7029,27.9953,70.3,94,100,2.01
445,Yatou,CN,2022-09-27 00:32:38,37.15,122.3833,69.75,67,0,0.4
446,Alekseyevka,RU,2022-09-27 00:32:41,50.6309,38.6903,53.8,86,100,4.43
447,Hambantota,LK,2022-09-27 00:32:45,6.1241,81.1185,79.14,94,20,3.44
448,Amuntai,ID,2022-09-27 00:32:49,-2.4177,115.2494,82.92,67,100,0.43
449,Presidencia Roque Saenz Pena,AR,2022-09-27 00:32:52,-26.7852,-60.4388,70.63,41,0,8.08
450,Dunedin,NZ,2022-09-27 00:30:06,-45.8742,170.5036,58.19,69,100,2.71
451,High Level,CA,2022-09-27 00:30:26,58.5169,-117.136,64.51,52,75,6.91
452,Khor,RU,2022-09-27 00:33:02,47.8861,134.9464,53.85,57,3,9.44
453,Tokur,RU,2022-09-27 00:33:06,53.1333,132.9,34.88,68,83,10.63
454,Bud,US,2022-09-27 00:33:10,39.447,-86.1758,62.44,55,61,8.66
455,Akdepe,TM,2022-09-27 00:33:13,42.0551,59.3788,53.69,48,0,6.93
456,Qeshm,IR,2022-09-27 00:34:18,26.9581,56.2719,85.87,78,13,11.79
457,Lorengau,PG,2022-09-27 00:34:22,-2.0226,147.2712,85.75,65,96,7.92
458,Atchison,US,2022-09-27 00:34:26,39.563,-95.1216,67.37,46,1,4.0
459,Nampula,MZ,2022-09-27 00:34:31,-15.1165,39.2666,65.48,85,0,3.69
460,Muisne,EC,2022-09-27 00:30:59,0.6,-80.0333,73.9,83,100,8.28
461,Lethem,GY,2022-09-27 00:34:40,3.3803,-59.7968,78.82,75,99,2.82
462,Kuah,MY,2022-09-27 00:34:44,6.3265,99.8432,78.78,94,20,0.0
463,San-Pedro,CI,2022-09-27 00:34:48,4.7485,-6.6363,74.32,93,100,4.34
464,Half Moon Bay,US,2022-09-27 00:30:35,37.4636,-122.4286,77.88,73,100,20.71
465,Verkhnevilyuysk,RU,2022-09-27 00:34:57,63.4453,120.3167,32.2,80,100,5.86
466,Vangaindrano,MG,2022-09-27 00:35:01,-23.35,47.6,63.9,94,14,5.79
467,Saint-Benoit,RE,2022-09-27 00:35:05,-21.038,55.7194,68.07,68,46,10.07
468,Namalenga,TZ,2022-09-27 00:35:09,-10.95,39.1,66.22,91,2,3.76
469,Marathon,US,2022-09-27 00:35:13,44.9,-89.7668,52.84,75,75,9.22
470,Yar-Sale,RU,2022-09-27 00:35:16,66.8333,70.8333,28.06,88,100,13.69
471,Sarakhs,IR,2022-09-27 00:35:19,36.5449,61.1577,64.38,37,0,5.61
472,Arsikere,IN,2022-09-27 00:35:23,13.3139,76.2561,68.31,87,98,3.58
473,Kudahuvadhoo,MV,2022-09-27 00:35:28,2.6708,72.8944,80.89,77,29,14.56
474,Moron,AR,2022-09-27 00:35:33,-34.6534,-58.6198,66.0,69,93,2.15
475,Slupsk,PL,2022-09-27 00:35:36,54.4641,17.0287,47.44,69,100,11.61
476,Channel-Port Aux Basques,CA,2022-09-27 00:35:40,47.5702,-59.1367,59.09,98,84,18.41
477,Vetluga,RU,2022-09-27 00:35:44,57.8557,45.781,45.21,97,100,6.67
478,Gabu,GW,2022-09-27 00:35:48,12.2833,-14.2167,73.09,97,100,4.63
479,Tyrma,RU,2022-09-27 00:35:56,50.0833,132.1667,48.06,47,95,6.58
480,Bati,ET,2022-09-27 00:36:00,11.1833,40.0167,64.45,65,28,7.4
481,Belmonte,BR,2022-09-27 00:36:04,-15.8631,-38.8828,72.75,88,20,4.05
482,Rabat,MA,2022-09-27 00:36:06,33.9911,-6.8401,65.16,88,40,0.0
483,Yarkovo,RU,2022-09-27 00:36:09,57.4028,67.0786,26.37,81,63,9.66
484,Praia Da Vitoria,PT,2022-09-27 00:36:13,38.7333,-27.0667,68.25,83,20,15.55
485,Porto Walter,BR,2022-09-27 00:36:15,-8.2686,-72.7439,79.02,58,86,2.08
486,Batagay-Alyta,RU,2022-09-27 00:36:19,67.8006,130.4114,25.09,83,92,3.56
487,Waipawa,NZ,2022-09-27 00:36:22,-41.4122,175.5153,58.69,58,96,5.03
488,Mocuba,MZ,2022-09-27 00:36:35,-16.8392,36.9856,77.2,54,0,5.93
489,Eagle Pass,US,2022-09-27 00:36:10,28.7091,-100.4995,90.18,62,40,6.91
490,Hayden,US,2022-09-27 00:34:20,47.766,-116.7866,84.96,24,0,0.0
491,Vila Do Maio,CV,2022-09-27 00:36:43,15.1333,-23.2167,75.99,74,87,9.93
492,Nizhniy Kuranakh,RU,2022-09-27 00:36:46,58.8353,125.4869,35.65,55,99,5.46
493,Wuzhou,CN,2022-09-27 00:36:49,23.4833,111.3167,82.27,58,8,3.83
494,Preobrazheniye,RU,2022-09-27 00:36:53,42.9019,133.9064,68.4,60,0,2.44
495,Kahului,US,2022-09-27 00:32:35,20.8947,-156.47,91.42,57,40,20.71
496,Mumford,GH,2022-09-27 00:36:59,5.2618,-0.759,74.68,91,100,12.06
497,Bang Krathum,TH,2022-09-27 00:37:01,16.5783,100.3003,79.99,90,26,1.3
498,Hemnesberget,NO,2022-09-27 00:37:06,66.2333,13.6333,52.52,75,100,13.27
499,America Dourada,BR,2022-09-27 00:37:09,-11.4553,-41.4361,70.61,55,5,10.31
500,Deputatskiy,RU,2022-09-27 00:37:14,69.3,139.9,21.43,94,100,4.5
501,Ixtapa,MX,2022-09-27 00:37:17,20.7,-105.2,85.23,84,100,11.5
502,Opuwo,NA,2022-09-27 00:33:36,-18.0607,13.84,64.9,29,15,5.46
503,Karasburg,NA,2022-09-27 00:37:25,-28.0167,18.75,48.16,66,0,5.3
504,Sitangkai,PH,2022-09-27 00:38:28,4.6628,119.3928,83.91,70,100,10.96
505,Kizilskoye,RU,2022-09-27 00:38:34,52.7255,58.8937,42.91,80,93,5.95
506,Santa Vitoria Do Palmar,BR,2022-09-27 00:38:40,-33.5189,-53.3681,57.49,93,6,5.26
507,Nanortalik,GL,2022-09-27 00:38:42,60.1432,-45.2371,44.47,92,100,12.55
508,Marawi,PH,2022-09-27 00:38:45,7.9986,124.2928,80.01,61,32,5.46
509,Jiexiu,CN,2022-09-27 00:38:48,37.0244,111.9125,68.85,36,100,1.81
510,Magadi,IN,2022-09-27 00:38:51,12.9667,77.2333,71.76,89,88,6.73
511,Tilichiki,RU,2022-09-27 00:38:55,60.4667,166.1,39.54,54,16,4.23
512,Santander Jimenez,MX,2022-09-27 00:38:57,24.2167,-98.4667,76.28,80,20,4.99
513,Warrnambool,AU,2022-09-27 00:39:01,-38.3833,142.4833,55.76,93,100,17.25
514,Cayenne,GF,2022-09-27 00:39:03,4.9333,-52.3333,80.64,83,0,3.44
515,Chingirlau,KZ,2022-09-27 00:39:06,51.095,54.0814,48.27,75,99,8.68
516,Mackenzie,CA,2022-09-27 00:39:10,55.2999,-123.1698,73.62,43,0,6.91
517,Bhandara,IN,2022-09-27 00:39:13,21.1667,79.65,73.76,92,100,3.65
518,Faya,SA,2022-09-27 00:39:18,18.3851,42.4509,66.31,29,20,4.76
519,Chimbote,PE,2022-09-27 00:39:21,-9.0853,-78.5783,61.2,84,42,8.19
520,Goba,ET,2022-09-27 00:39:27,7.0167,39.9833,46.13,87,12,4.76
521,Mitsamiouli,KM,2022-09-27 00:39:31,-11.3847,43.2844,74.97,76,8,10.07
522,Catuday,PH,2022-09-27 00:39:33,16.2923,119.8062,81.93,73,100,10.54
523,Richards Bay,ZA,2022-09-27 00:39:36,-28.783,32.0377,71.33,92,100,10.89
524,Adrar,MR,2022-09-27 00:39:40,20.5022,-10.0711,92.84,21,73,6.71
525,Murud,IN,2022-09-27 00:39:42,18.3258,72.965,73.8,90,30,3.69
526,Sarai Alamgir,PK,2022-09-27 00:39:46,32.9012,73.7559,73.6,71,0,2.13
527,Hovd,MN,2022-09-27 00:39:49,48.0056,91.6419,55.92,38,100,8.48
528,Ca Mau,VN,2022-09-27 00:35:32,9.1769,105.15,82.17,79,99,9.08
529,Catamarca,AR,2022-09-27 00:39:55,-28.4696,-65.7852,71.06,39,50,12.33
530,Grindavik,IS,2022-09-27 00:39:59,63.8424,-22.4338,41.47,45,75,2.3
531,Cervo,ES,2022-09-27 00:40:02,43.6702,-7.4101,61.97,82,80,10.76
532,Bima,ID,2022-09-27 00:40:04,-8.4667,118.7167,88.23,50,48,4.36
533,Eenhana,NA,2022-09-27 00:40:08,-17.4667,16.3333,67.98,18,54,8.61
534,Gouyave,GD,2022-09-27 00:40:11,12.1646,-61.7296,81.36,77,100,12.33
535,Caxito,AO,2022-09-27 00:40:14,-8.5785,13.6643,72.66,83,97,5.14
536,Broken Hill,AU,2022-09-27 00:39:19,-31.95,141.4333,56.35,42,5,18.9
537,Polovinnoye,RU,2022-09-27 00:40:21,54.7914,65.9864,32.58,93,98,14.83
538,Mongo,TD,2022-09-27 00:40:24,12.1844,18.693,72.32,90,100,7.78
539,Baraya,CO,2022-09-27 00:40:28,3.1533,-75.0531,87.6,65,39,7.49
540,Gosainganj,IN,2022-09-27 00:40:31,26.5833,82.3833,77.68,82,8,3.78
541,Hirara,JP,2022-09-27 00:40:35,24.8,125.2833,84.06,78,75,8.05
542,Erenhot,CN,2022-09-27 00:40:37,43.6475,111.9767,67.57,30,0,19.75
543,Kuala Terengganu,MY,2022-09-27 00:40:42,5.3302,103.1408,76.95,94,20,0.0
544,Grafing,DE,2022-09-27 00:40:46,48.0503,11.9661,51.31,85,100,5.41
545,Mahajanga,MG,2022-09-27 00:40:49,-15.7167,46.3167,71.62,64,20,5.75
546,Dolinsk,RU,2022-09-27 00:40:53,47.35,142.8,61.03,47,0,14.47
547,Manakara,MG,2022-09-27 00:40:57,-22.1333,48.0167,63.21,94,12,6.49
